Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      20/20          bool __gnu_cxx::operator!=<Move const*, std::vector<Move, std::allocator<Move> > >(__gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > > const&, __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > > const&) [59]
[50]     0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > >::base() const [50]
-----------------------------------------------
                0.00    0.00      16/16          main [6]
[51]     0.0    0.00    0.00      16         Sum_BIT::range_node_add(int, int, int) [51]
                0.00    0.00      26/26          Sum_BIT::node_add(int, long long) [47]
-----------------------------------------------
                0.00    0.00      16/16          Sum_BIT::query(int) const [54]
[52]     0.0    0.00    0.00      16         std::vector<long long, std::allocator<long long> >::operator[](unsigned long) const [52]
-----------------------------------------------
                0.00    0.00      16/16          main [6]
[53]     0.0    0.00    0.00      16         std::vector<Move, std::allocator<Move> >::operator[](unsigned long) [53]
-----------------------------------------------
                0.00    0.00      14/14          main [6]
[54]     0.0    0.00    0.00      14         Sum_BIT::query(int) const [54]
                0.00    0.00      16/16          std::vector<long long, std::allocator<long long> >::operator[](unsigned long) const [52]
-----------------------------------------------
                0.00    0.00      14/14          main [6]
[55]     0.0    0.00    0.00      14         std::vector<long long, std::allocator<long long> >::push_back(long long const&) [55]
                0.00    0.00      28/28          long long const& std::forward<long long const&>(std::remove_reference<long long const&>::type&) [46]
                0.00    0.00      14/46          operator new(unsigned long, void*) [34]
-----------------------------------------------
                0.00    0.00      12/12          void std::__insertion_sort<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter) [176]
[56]     0.0    0.00    0.00      12         bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >) const [56]
                0.00    0.00      24/250         __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::operator*() const [10]
-----------------------------------------------
                0.00    0.00       2/12          __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::__adjacent_find<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter) [174]
                0.00    0.00      10/12          __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::__unique<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter) [199]
[57]     0.0    0.00    0.00      12         bool __gnu_cxx::__ops::_Iter_equal_to_iter::operator()<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >) const [57]
                0.00    0.00      24/250         __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::operator*() const [10]
-----------------------------------------------
                0.00    0.00      12/12          Event* std::__relocate_a<Event*, Event*, std::allocator<Event> >(Event*, Event*, Event*, std::allocator<Event>&) [105]
[58]     0.0    0.00    0.00      12         Event* std::__niter_base<Event*>(Event*) [58]
-----------------------------------------------
                0.00    0.00      10/10          build_event_1d(std::vector<Event, std::allocator<Event> >&, std::vector<Move, std::allocator<Move> > const&, long long) [110]
[59]     0.0    0.00    0.00      10         bool __gnu_cxx::operator!=<Move const*, std::vector<Move, std::allocator<Move> > >(__gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > > const&, __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > > const&) [59]
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > >::base() const [50]
-----------------------------------------------
                0.00    0.00       2/10          __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long long*>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long long*) [170]
                0.00    0.00       4/10          std::vector<long long, std::allocator<long long> >::erase(__gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >) [161]
                0.00    0.00       4/10          void std::__insertion_sort<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter) [176]
[60]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::operator+(long) const [60]
                0.00    0.00      10/164         __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::__normal_iterator(long long* const&) [12]
-----------------------------------------------
                0.00    0.00       2/10          std::vector<long long, std::allocator<long long> >::reserve(unsigned long) [162]
                0.00    0.00       2/10          std::vector<long long, std::allocator<long long> >::_M_fill_initialize(unsigned long, long long const&) [160]
                0.00    0.00       2/10          std::vector<long long, std::allocator<long long> >::_M_erase_at_end(long long*) [158]
                0.00    0.00       4/10          std::vector<long long, std::allocator<long long> >::~vector() [102]
[61]     0.0    0.00    0.00      10         std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [61]
-----------------------------------------------
                0.00    0.00      10/10          void std::__insertion_sort<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter) [176]
[62]     0.0    0.00    0.00      10         void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Val_less_iter) [62]
                0.00    0.00      48/250         __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::operator*() const [10]
                0.00    0.00      34/46          std::remove_reference<long long&>::type&& std::move<long long&>(long long&) [32]
                0.00    0.00      24/24          __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::operator--() [48]
                0.00    0.00      24/24          bool __gnu_cxx::__ops::_Val_less_iter::operator()<long long, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > >(long long&, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >) const [49]
-----------------------------------------------
                0.00    0.00       2/10          std::vector<Move, std::allocator<Move> >::_S_max_size(std::allocator<Move> const&) [150]
                0.00    0.00       4/10          std::vector<long long, std::allocator<long long> >::_S_max_size(std::allocator<long long> const&) [101]
                0.00    0.00       4/10          std::vector<Event, std::allocator<Event> >::_S_max_size(std::allocator<Event> const&) [97]
[63]     0.0    0.00    0.00      10         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [63]
-----------------------------------------------
                0.00    0.00       8/8           build_event_1d(std::vector<Event, std::allocator<Event> >&, std::vector<Move, std::allocator<Move> > const&, long long) [110]
[64]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > >::operator++() [64]
-----------------------------------------------
                0.00    0.00       8/8           build_event_1d(std::vector<Event, std::allocator<Event> >&, std::vector<Move, std::allocator<Move> > const&, long long) [110]
[65]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > >::operator*() const [65]
-----------------------------------------------
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >::difference_type __gnu_cxx::operator-<long long const*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > > const&) [82]
[66]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >::base() const [66]
